Row.ID,Order.Date,Sales,Category,Sub.Category,Region
9465,12/21/14,17.28,Office Supplies,Labels,East
9466,11/19/16,31.96,Furniture,Furnishings,West
9467,11/5/17,164.688,Office Supplies,Binders,East
9468,11/5/17,166.5,Furniture,Tables,East
9469,11/5/17,12.96,Office Supplies,Paper,East
9470,11/5/17,110.96,Office Supplies,Paper,East
9471,11/5/17,99.98,Technology,Phones,East
9472,11/5/17,11.424,Office Supplies,Binders,East
9473,11/5/17,128.124,Furniture,Chairs,East
9474,11/5/17,101.4,Furniture,Furnishings,East
9475,5/31/15,5.904,Office Supplies,Labels,Central
9476,5/31/15,173.488,Office Supplies,Paper,Central
9477,5/31/15,51.56,Furniture,Furnishings,Central
9478,5/31/15,3.564,Office Supplies,Binders,Central
9479,9/7/14,13.16,Office Supplies,Fasteners,Central
9480,9/7/14,3.828,Office Supplies,Binders,Central
9481,9/7/14,304.99,Office Supplies,Binders,Central
9482,11/6/17,18.16,Office Supplies,Storage,Central
9483,6/20/15,319.984,Technology,Accessories,East
9484,7/22/14,19.68,Office Supplies,Art,West
9485,12/2/16,781.864,Furniture,Bookcases,Central
9486,12/2/16,30.816,Office Supplies,Paper,Central
9487,10/12/17,673.344,Furniture,Tables,East
9488,12/11/17,6.54,Office Supplies,Fasteners,East
9489,10/1/15,572.8,Technology,Phones,West
9490,8/5/16,197.05,Office Supplies,Art,South
9491,1/3/17,2022.272,Office Supplies,Binders,West
9492,1/3/17,9.12,Office Supplies,Art,West
9493,11/7/17,38.16,Office Supplies,Binders,Central
9494,1/3/16,1592.85,Furniture,Tables,Central
9495,1/3/16,11.88,Office Supplies,Binders,Central
9496,5/12/16,120.0,Technology,Accessories,West
9497,5/12/16,8.67,Office Supplies,Appliances,West
9498,11/5/17,4.41,Office Supplies,Paper,Central
9499,11/5/17,167.94,Office Supplies,Paper,Central
9500,11/5/17,67.8,Office Supplies,Paper,Central
9501,5/26/16,26.94,Furniture,Furnishings,Central
9502,11/20/15,32.04,Furniture,Furnishings,West
9503,4/22/16,32.13,Office Supplies,Art,East
9504,4/22/16,2.88,Office Supplies,Art,East
9505,10/14/16,1091.93,Technology,Phones,East
9506,10/14/16,111.96,Office Supplies,Paper,East
9507,4/5/14,26.7,Office Supplies,Art,Central
9508,4/5/14,40.2,Office Supplies,Binders,Central
9509,4/5/14,13.89,Office Supplies,Art,Central
9510,4/5/14,689.82,Office Supplies,Storage,Central
9511,8/6/16,38.34,Office Supplies,Art,East
9512,12/14/14,9.264,Office Supplies,Binders,Central
9513,5/30/17,204.6664,Furniture,Bookcases,Central
9514,10/14/16,1649.75,Technology,Accessories,Central
9515,3/14/14,91.056,Office Supplies,Paper,South
9516,2/17/14,54.208,Office Supplies,Art,Central
9517,8/24/15,26.982,Technology,Phones,East
9518,8/24/15,6.912,Office Supplies,Labels,East
9519,8/24/15,435.504,Office Supplies,Storage,East
9520,5/8/17,81.08,Office Supplies,Appliances,West
9521,2/4/16,93.02,Office Supplies,Storage,West
9522,12/19/14,323.976,Technology,Phones,Central
9523,12/19/14,15.552,Office Supplies,Paper,Central
9524,12/19/14,32.592,Office Supplies,Storage,Central
9525,12/5/17,83.92,Office Supplies,Binders,West
9526,12/5/17,199.9,Furniture,Furnishings,West
9527,12/5/17,31.176,Technology,Phones,West
9528,12/5/17,172.752,Office Supplies,Binders,West
9529,12/5/17,9.296,Office Supplies,Binders,West
9530,3/24/17,12.768,Office Supplies,Storage,Central
9531,7/8/17,52.76,Office Supplies,Paper,West
9532,10/26/17,55.616,Office Supplies,Storage,Central
9533,10/27/16,427.644,Furniture,Chairs,East
9534,10/27/16,40.67,Office Supplies,Fasteners,East
9535,10/27/16,33.48,Office Supplies,Storage,East
9536,10/27/16,9.728,Office Supplies,Binders,East
9537,6/12/17,8.856,Furniture,Furnishings,Central
9538,9/25/16,477.666,Furniture,Bookcases,West
9539,9/7/17,16.9,Office Supplies,Paper,East
9540,9/7/17,39.96,Office Supplies,Paper,East
9541,5/11/15,191.968,Furniture,Chairs,West
9542,8/6/15,35.52,Office Supplies,Labels,Central
9543,8/6/15,6.23,Office Supplies,Binders,Central
9544,8/6/15,56.704,Office Supplies,Paper,Central
9545,8/6/15,369.1992,Furniture,Bookcases,Central
9546,10/29/14,1.98,Technology,Accessories,Central
9547,10/29/14,75.88,Office Supplies,Paper,Central
9548,6/18/16,6.848,Office Supplies,Paper,East
9549,6/18/16,4.626,Office Supplies,Binders,East
9550,6/18/16,453.6,Office Supplies,Appliances,East
9551,5/3/15,13.848,Office Supplies,Binders,West
9552,11/10/15,577.584,Office Supplies,Storage,East
9553,5/30/15,151.96,Technology,Accessories,South
9554,9/22/16,68.432,Furniture,Furnishings,West
9555,11/28/15,71.12,Furniture,Furnishings,East
9556,11/28/15,3.008,Office Supplies,Fasteners,East
9557,12/3/15,184.66,Office Supplies,Paper,East
9558,10/17/14,5.312,Furniture,Furnishings,Central
9559,5/3/16,132.52,Technology,Accessories,East
9560,5/3/16,195.64,Office Supplies,Storage,East
9561,5/3/16,51.968,Furniture,Furnishings,East
9562,5/3/16,431.976,Technology,Accessories,East
9563,5/3/16,224.937,Technology,Machines,East
9564,5/3/16,6.0,Office Supplies,Labels,East
9565,6/1/15,11.76,Office Supplies,Paper,West
9566,3/31/14,1125.488,Furniture,Chairs,South
9567,3/31/14,12.645,Office Supplies,Binders,South
9568,3/31/14,4.032,Office Supplies,Art,South
9569,7/5/17,79.96,Technology,Phones,Central
9570,9/24/15,6.732,Office Supplies,Binders,East
9571,9/24/15,33.568,Office Supplies,Storage,East
9572,9/24/15,15.84,Office Supplies,Envelopes,East
9573,9/24/15,24.424,Office Supplies,Labels,East
9574,9/24/15,17.12,Office Supplies,Art,East
9575,8/13/15,31.56,Furniture,Furnishings,West
9576,5/26/15,105.686,Furniture,Chairs,Central
9577,5/26/15,399.54,Technology,Machines,Central
9578,5/26/15,104.93,Furniture,Chairs,Central
9579,9/14/17,1079.85,Technology,Phones,East
9580,9/14/17,70.98,Office Supplies,Storage,East
9581,9/14/17,29.95,Office Supplies,Art,East
9582,9/14/17,589.41,Furniture,Chairs,East
9583,6/7/16,9.648,Office Supplies,Fasteners,East
9584,6/25/17,400.784,Furniture,Bookcases,East
9585,8/26/17,53.72,Office Supplies,Storage,Central
9586,8/26/16,31.008,Office Supplies,Paper,South
9587,11/18/16,61.12,Office Supplies,Binders,West
9588,4/17/17,195.136,Office Supplies,Storage,Central
9589,7/23/17,121.536,Office Supplies,Art,Central
9590,5/11/14,17.472,Office Supplies,Paper,Central
9591,5/11/14,104.58,Office Supplies,Binders,Central
9592,7/28/16,24.7,Furniture,Furnishings,Central
9593,7/28/16,302.72,Furniture,Furnishings,Central
9594,9/14/17,8.56,Office Supplies,Paper,East
9595,9/14/17,11.56,Office Supplies,Paper,East
9596,1/24/17,25.86,Office Supplies,Appliances,West
9597,1/24/17,276.784,Office Supplies,Binders,West
9598,1/24/17,110.352,Technology,Phones,West
9599,9/19/15,60.84,Furniture,Furnishings,West
9600,4/14/15,35.208,Office Supplies,Appliances,West
9601,5/8/17,41.472,Office Supplies,Paper,Central
9602,9/4/16,239.5,Office Supplies,Paper,South
9603,5/19/14,34.2,Office Supplies,Supplies,South
9604,6/17/16,376.866,Furniture,Tables,East
9605,11/2/15,197.72,Office Supplies,Appliances,South
9606,11/4/17,70.72,Technology,Accessories,East
9607,11/4/17,194.352,Office Supplies,Storage,East
9608,12/5/17,21.6,Office Supplies,Paper,East
9609,12/5/17,11.07,Office Supplies,Labels,East
9610,5/16/16,282.84,Furniture,Furnishings,West
9611,5/16/16,27.72,Office Supplies,Labels,West
9612,10/24/17,11.68,Office Supplies,Fasteners,South
9613,9/18/16,239.984,Technology,Phones,West
9614,11/11/14,22.98,Office Supplies,Appliances,West
9615,11/11/14,102.13,Technology,Accessories,West
9616,11/11/14,2033.584,Office Supplies,Binders,West
9617,8/22/16,5.76,Office Supplies,Art,West
9618,11/16/17,899.982,Technology,Copiers,East
9619,11/16/17,86.352,Office Supplies,Art,East
9620,11/16/17,139.96,Technology,Accessories,East
9621,9/26/14,16.704,Office Supplies,Appliances,East
9622,9/26/14,3.152,Technology,Accessories,East
9623,9/26/14,32.896,Office Supplies,Paper,East
9624,6/29/17,21.392,Office Supplies,Appliances,Central
9625,6/29/17,307.314,Furniture,Tables,Central
9626,6/29/17,409.9992,Furniture,Bookcases,Central
9627,9/23/17,9.248,Office Supplies,Paper,Central
9628,11/23/14,14.67,Office Supplies,Binders,Central
9629,1/13/14,37.408,Office Supplies,Paper,East
9630,1/13/14,3.438,Office Supplies,Binders,East
9631,5/31/16,7.152,Office Supplies,Binders,East
9632,5/31/16,179.7,Technology,Phones,East
9633,2/13/17,90.64,Office Supplies,Appliances,Central
9634,10/14/14,177.0,Technology,Accessories,East
9635,10/14/14,79.45,Office Supplies,Storage,East
9636,10/14/14,1628.82,Furniture,Chairs,East
9637,11/18/14,137.54,Furniture,Furnishings,West
9638,11/18/14,730.2,Furniture,Tables,West
9639,11/12/17,11.56,Office Supplies,Paper,West
9640,1/28/15,4297.644,Furniture,Tables,South
9641,3/7/14,20.65,Office Supplies,Art,West
9642,3/7/14,204.9,Office Supplies,Storage,West
9643,3/7/14,436.704,Furniture,Chairs,West
9644,3/7/14,481.568,Furniture,Chairs,West
9645,6/8/17,89.544,Technology,Accessories,West
9646,6/8/17,35.168,Office Supplies,Storage,West
9647,6/8/17,72.588,Office Supplies,Binders,West
9648,11/19/14,221.16,Office Supplies,Storage,Central
9649,11/19/14,281.97,Technology,Phones,Central
9650,11/26/16,3406.664,Furniture,Bookcases,West
9651,11/26/16,37.17,Office Supplies,Art,West
9652,11/26/16,64.96,Office Supplies,Appliances,West
9653,11/26/16,595.38,Furniture,Furnishings,West
9654,1/23/17,95.984,Technology,Accessories,West
9655,1/23/17,4.938,Office Supplies,Binders,West
9656,9/22/14,97.44,Furniture,Furnishings,East
9657,9/22/14,3.984,Office Supplies,Binders,East
9658,9/22/14,13.04,Office Supplies,Art,East
9659,9/22/14,579.528,Furniture,Chairs,East
9660,3/26/14,18.75,Office Supplies,Labels,West
9661,6/6/16,3023.928,Technology,Phones,West
9662,6/6/16,26.96,Technology,Accessories,West
9663,6/6/16,477.6,Technology,Phones,West
9664,8/31/17,193.95,Office Supplies,Storage,West
9665,12/7/15,12.96,Office Supplies,Paper,West
9666,11/16/17,119.94,Furniture,Furnishings,West
9667,11/16/17,12.42,Furniture,Furnishings,West
9668,4/23/16,18.088,Office Supplies,Binders,West
9669,4/23/16,71.97,Office Supplies,Envelopes,West
9670,4/2/17,14.94,Office Supplies,Labels,South
9671,8/13/15,64.68,Office Supplies,Art,South
9672,11/13/17,22.0,Technology,Phones,West
9673,12/23/16,7.968,Office Supplies,Paper,East
9674,12/23/16,1499.97,Technology,Phones,East
9675,7/22/14,26.632,Office Supplies,Storage,Central
9676,5/6/16,41.6,Furniture,Furnishings,West
9677,11/28/14,64.02,Office Supplies,Envelopes,Central
9678,4/18/16,6.99,Office Supplies,Art,East
9679,4/18/16,6.84,Office Supplies,Supplies,East
9680,12/27/15,323.1,Office Supplies,Storage,West
9681,12/27/15,668.16,Technology,Phones,West
9682,12/13/17,8.64,Office Supplies,Labels,West
9683,12/13/17,38.88,Office Supplies,Paper,West
9684,12/13/17,201.04,Furniture,Furnishings,West
9685,12/13/17,12.96,Office Supplies,Paper,West
9686,1/2/17,16.59,Technology,Accessories,West
9687,5/30/17,35.1,Office Supplies,Art,West
9688,9/30/17,11.646,Office Supplies,Binders,Central
9689,6/20/17,32.4,Office Supplies,Paper,South
9690,6/20/17,503.96,Technology,Phones,South
9691,4/4/17,7.04,Office Supplies,Art,East
9692,11/13/15,613.9992,Furniture,Bookcases,Central
9693,8/28/15,470.36,Office Supplies,Storage,East
9694,9/24/17,31.08,Office Supplies,Paper,West
9695,9/24/17,7.3,Office Supplies,Supplies,West
9696,12/11/16,73.536,Office Supplies,Appliances,East
9697,6/10/14,491.55,Office Supplies,Labels,Central
9698,3/11/16,30.336,Furniture,Furnishings,East
9699,12/15/17,22.83,Office Supplies,Paper,West
9700,12/15/17,54.32,Office Supplies,Appliances,West
9701,12/15/17,196.776,Technology,Phones,West
9702,10/30/16,3.62,Office Supplies,Fasteners,West
9703,7/31/17,11.54,Office Supplies,Paper,East
9704,7/31/17,849.95,Office Supplies,Binders,East
9705,7/31/17,11.01,Office Supplies,Binders,East
9706,10/19/17,39.624,Office Supplies,Binders,West
9707,10/21/16,242.136,Furniture,Chairs,West
9708,10/21/16,12.39,Office Supplies,Art,West
9709,10/21/16,19.96,Furniture,Furnishings,West
9710,10/21/16,340.92,Office Supplies,Storage,West
9711,11/5/14,273.568,Furniture,Furnishings,East
9712,11/5/14,13.194,Office Supplies,Binders,East
9713,11/5/14,1080.096,Office Supplies,Storage,East
9714,11/5/14,51.56,Technology,Accessories,East
9715,11/5/14,58.416,Technology,Accessories,East
9716,11/7/16,57.584,Office Supplies,Binders,West
9717,8/12/16,37.312,Office Supplies,Art,East
9718,5/30/16,79.96,Technology,Phones,Central
9719,5/30/16,223.96,Technology,Accessories,Central
9720,11/12/17,221.024,Office Supplies,Storage,East
9721,9/22/16,18.96,Furniture,Furnishings,Central
9722,2/16/16,326.646,Furniture,Chairs,East
9723,2/16/16,89.97,Technology,Accessories,East
9724,12/22/14,296.712,Office Supplies,Binders,East
9725,12/5/15,12.224,Office Supplies,Envelopes,Central
9726,9/17/17,89.97,Technology,Accessories,West
9727,12/2/17,286.86,Office Supplies,Appliances,East
9728,12/2/17,979.95,Technology,Phones,East
9729,12/2/17,4.36,Office Supplies,Supplies,East
9730,9/29/14,10.048,Office Supplies,Binders,West
9731,9/29/14,807.75,Office Supplies,Storage,West
9732,11/14/17,34.24,Office Supplies,Art,West
9733,8/20/14,500.24,Furniture,Chairs,South
9734,8/20/14,20.12,Office Supplies,Paper,South
9735,8/20/14,896.99,Office Supplies,Binders,South
9736,11/19/14,5.88,Office Supplies,Paper,East
9737,6/29/15,269.98,Technology,Phones,Central
9738,3/16/17,310.12,Office Supplies,Storage,West
9739,3/16/17,70.464,Office Supplies,Binders,West
9740,3/16/17,19.68,Office Supplies,Binders,West
9741,3/16/17,140.67,Office Supplies,Appliances,West
9742,11/8/15,4404.9,Furniture,Bookcases,East
9743,11/28/17,62.65,Office Supplies,Labels,West
9744,6/16/16,9.45,Office Supplies,Labels,East
9745,1/21/17,268.576,Office Supplies,Envelopes,Central
9746,11/24/17,364.08,Furniture,Tables,West
9747,11/24/17,71.088,Furniture,Tables,West
9748,11/11/14,10.984,Furniture,Furnishings,Central
9749,11/11/14,797.944,Furniture,Chairs,Central
9750,3/4/16,159.98,Technology,Accessories,East
9751,10/11/16,5.344,Office Supplies,Art,Central
9752,10/11/16,27.72,Office Supplies,Art,Central
9753,7/1/16,2.496,Office Supplies,Binders,West
9754,3/27/17,8.26,Office Supplies,Labels,South
9755,3/27/17,17.76,Office Supplies,Binders,South
9756,3/27/17,332.94,Office Supplies,Storage,South
9757,3/27/17,292.1,Furniture,Tables,South
9758,3/27/17,206.1,Technology,Phones,South
9759,3/27/17,17.64,Office Supplies,Paper,South
9760,10/31/16,1403.92,Furniture,Chairs,West
9761,11/4/17,4.3,Office Supplies,Art,South
9762,2/14/14,239.97,Technology,Accessories,West
9763,2/14/14,81.96,Office Supplies,Appliances,West
9764,2/14/14,238.62,Office Supplies,Supplies,West
9765,6/18/14,139.8,Technology,Phones,West
9766,2/28/17,9.84,Office Supplies,Binders,East
9767,2/28/17,7.78,Office Supplies,Paper,East
9768,12/9/17,54.9,Office Supplies,Binders,Central
9769,12/7/17,50.04,Office Supplies,Paper,West
9770,11/24/16,339.92,Furniture,Bookcases,South
9771,11/24/16,10.528,Office Supplies,Paper,South
9772,11/24/16,42.384,Office Supplies,Appliances,South
9773,7/3/16,123.92,Office Supplies,Paper,East
9774,6/26/16,135.95,Technology,Phones,South
9775,7/26/14,2177.584,Office Supplies,Binders,Central
9776,7/26/14,17.496,Furniture,Furnishings,Central
9777,7/26/14,16.784,Office Supplies,Binders,Central
9778,7/26/14,431.136,Technology,Accessories,Central
9779,7/26/14,8.88,Office Supplies,Binders,Central
9780,7/26/14,4.836,Office Supplies,Appliances,Central
9781,9/14/16,437.85,Technology,Phones,East
9782,9/14/16,673.568,Office Supplies,Binders,East
9783,5/31/15,274.8,Office Supplies,Paper,East
9784,5/31/15,62.18,Office Supplies,Storage,East
9785,5/31/15,8.28,Furniture,Furnishings,East
9786,5/9/15,48.81,Office Supplies,Binders,South
9787,11/5/14,149.9,Furniture,Chairs,South
9788,3/27/17,1023.332,Furniture,Bookcases,Central
9789,3/27/17,600.558,Furniture,Chairs,Central
9790,3/27/17,39.992,Technology,Accessories,Central
9791,3/27/17,211.246,Furniture,Chairs,Central
9792,5/21/14,56.064,Office Supplies,Envelopes,Central
9793,5/21/14,107.772,Furniture,Chairs,Central
9794,5/21/14,4.832,Office Supplies,Paper,Central
9795,5/21/14,18.24,Office Supplies,Binders,Central
9796,5/21/16,3.798,Office Supplies,Binders,Central
9797,1/12/15,10.368,Office Supplies,Art,East
9798,1/12/15,235.188,Technology,Phones,East
9799,1/12/15,26.376,Technology,Phones,East
9800,1/12/15,10.384,Technology,Accessories,East
9801,1/12/15,107.118,Technology,Phones,East
9802,9/29/17,97.3,Office Supplies,Supplies,West
9803,7/18/15,3.328,Office Supplies,Binders,East
9804,7/18/15,135.99,Technology,Phones,East
9805,7/18/15,7.38,Furniture,Furnishings,East
9806,10/21/16,45.568,Furniture,Furnishings,South
9807,10/21/16,28.752,Office Supplies,Binders,South
9808,7/27/17,194.848,Furniture,Chairs,South
9809,7/21/17,2.112,Office Supplies,Binders,Central
9810,11/7/14,25.92,Office Supplies,Paper,West
9811,11/7/14,120.768,Office Supplies,Art,West
9812,11/27/16,25.92,Office Supplies,Paper,East
9813,11/27/16,34.65,Office Supplies,Art,East
9814,11/27/16,204.95,Office Supplies,Paper,East
9815,11/27/16,79.95,Office Supplies,Binders,East
9816,6/8/15,173.488,Office Supplies,Paper,South
9817,6/8/15,516.96,Office Supplies,Storage,South
9818,6/8/15,173.208,Furniture,Furnishings,South
9819,6/8/15,4.448,Office Supplies,Art,South
9820,6/8/15,9.0,Office Supplies,Labels,South
9821,6/8/15,42.24,Office Supplies,Paper,South
9822,6/8/15,18.264,Office Supplies,Binders,South
9823,8/15/14,152.91,Office Supplies,Appliances,West
9824,8/15/14,92.94,Office Supplies,Paper,West
9825,8/15/14,17.856,Office Supplies,Binders,West
9826,8/15/14,46.44,Office Supplies,Binders,West
9827,8/15/14,195.136,Furniture,Chairs,West
9828,6/19/17,129.3,Office Supplies,Storage,East
9829,6/19/17,11.568,Office Supplies,Binders,East
9830,7/16/17,242.352,Furniture,Chairs,South
9831,12/16/14,319.968,Technology,Accessories,Central
9832,12/16/14,8.624,Furniture,Furnishings,Central
9833,5/18/14,3.984,Office Supplies,Paper,Central
9834,9/14/17,895.944,Technology,Accessories,East
9835,10/10/16,14.0,Furniture,Furnishings,Central
9836,10/10/16,16.392,Office Supplies,Binders,Central
9837,9/25/16,10.9,Office Supplies,Paper,West
9838,9/25/16,29.6,Office Supplies,Labels,West
9839,9/25/16,4.98,Office Supplies,Labels,West
9840,9/25/16,479.976,Technology,Copiers,West
9841,9/25/16,44.736,Technology,Phones,West
9842,9/25/16,5.76,Office Supplies,Art,West
9843,9/25/16,483.136,Furniture,Chairs,West
9844,6/3/14,15.936,Office Supplies,Labels,Central
9845,6/3/14,61.544,Furniture,Furnishings,Central
9846,6/3/14,132.696,Office Supplies,Storage,Central
9847,9/2/17,43.1,Office Supplies,Appliances,West
9848,9/2/17,511.5,Furniture,Furnishings,West
9849,9/2/17,147.92,Office Supplies,Binders,West
9850,4/12/14,39.68,Office Supplies,Art,West
9851,5/2/16,12.56,Furniture,Furnishings,East
9852,5/2/16,90.48,Office Supplies,Binders,East
9853,5/2/16,13.08,Office Supplies,Paper,East
9854,5/2/16,214.7,Furniture,Furnishings,East
9855,6/19/17,50.32,Furniture,Furnishings,West
9856,6/19/17,24.56,Office Supplies,Paper,West
9857,11/6/14,43.68,Office Supplies,Paper,South
9858,3/26/15,3393.68,Furniture,Tables,West
9859,1/14/17,67.4,Office Supplies,Storage,Central
9860,1/14/17,2.52,Office Supplies,Fasteners,Central
9861,1/14/17,67.8,Technology,Phones,Central
9862,1/14/17,18.76,Office Supplies,Storage,Central
9863,1/14/17,12.12,Technology,Accessories,Central
9864,1/14/17,11.34,Office Supplies,Paper,Central
9865,1/14/17,159.8,Technology,Accessories,Central
9866,1/14/17,18.96,Furniture,Furnishings,Central
9867,3/26/15,1085.42,Office Supplies,Storage,East
9868,3/26/15,13.11,Office Supplies,Appliances,East
